"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
42921,"UWUM","closed","Maksimovka Airport",54.830002,56.168301,325,"AS","RU","RU-BA","Ufa","no",,,,,"https://en.wikipedia.org/wiki/Ufa_Maximovka_Airport","Maximovka Airport, Аэропорт Максимовка, UWUM"
26411,"UWUU","large_airport","Ufa International Airport",54.557498931885,55.874401092529,449,"EU","RU","RU-BA","Ufa","yes","UWUU","UFA",,"http://www.airportufa.ru/en/","https://en.wikipedia.org/wiki/Ufa_International_Airport","Международный аэропорт Уфа"
315322,"UWUZ","small_airport","Aktanysh Airport",55.6975,54.0677,378,"EU","RU","RU-TA","Aktanysh","no","UWUZ",,"UWUZ",,,"УВУЗ, Актаныш"
43671,"UWWB","medium_airport","Buguruslan Severny Airport",53.718399,52.371899,728,"AS","RU","RU-ORE","Buguruslan","no","UWWB",,,,,"Buguruslan North Airport, Аэропорт Бугуруслан Северный"
46254,"UWWE","small_airport","Verkhneye Sancheleyevo Airfield",53.6960966684,49.491519928,246,"EU","RU","RU-SAM","Tolyatti","no","UWWE",,,"http://www.aviatlt.ru/",,"Verkhnee Sancheleevo Airfield, Аэродром Верхнее Санчелеево, УВВЕ"
44614,"UWWG","medium_airport","Bezymyanka Airfield",53.220001,50.325001,135,"AS","RU","RU-SAM","Samara","no","UWWG",,,"http://www.aviacor.ru/","https://en.wikipedia.org/wiki/Bezymyanka_%28airport%29","Bezimyanka Airfield, Аэродром Безымянка"
44613,"UWWS","small_airport","Smyshlyayevka Airport",53.240002,50.375,131,"AS","RU","RU-SAM","Samara","no","UWWS",,,,,"УВВС, Самара, Smyshlyaevka Airport, Аэропорт Смышляевка"
46255,"UWWT","closed","Tolyatti Airport",53.596638,49.378374,230,"EU","RU","RU-SAM","Tolyatti","no",,,,,,"Аэропорт Тольятти, УВВТ, UWWT"
26412,"UWWW","large_airport","Kurumoch International Airport",53.504901885986,50.16429901123,477,"EU","RU","RU-SAM","Samara","yes","UWWW","KUF",,"http://airport.samara.ru/en/","https://en.wikipedia.org/wiki/Kurumoch_International_Airport",
39084,"UY-0001","small_airport","Villa Independencia Airport",-33.14196,-58.293759,52,"SA","UY","UY-RN","Fray Bentos","no","SUFB",,,,"https://en.wikipedia.org/wiki/Villa_Independencia_Airport","FZB, Fray Bentos Airport"
39085,"UY-0002","small_airport","Rocha Airport",-34.4781,-54.2799,91,"SA","UY","UY-RO","Rocha","no",,,,,,
324370,"UY-0003","closed","Carlos M Fraschini Airport",-32.246237,-58.093017,66,"SA","UY","UY-PA","Paysandu","no",,,,,,
324371,"UY-0004","small_airport","Garcia Brum Airstrip",-32.396295,-56.588257,448,"SA","UY","UY-PA",,"no",,,,,,
324636,"UY-0005","small_airport","Joaquín Lenzina Airport",-31.868851,-55.498746,,"SA","UY","UY-TA","Ansina","no",,,,,,
324637,"UY-0006","small_airport","Ansina Airstrip",-31.869065,-55.491636,,"SA","UY","UY-TA","Ansina","no",,,,,,
325594,"UY-0007","small_airport","La Lata Aeroclub Airport",-30.952597,-55.5353,743,"SA","UY","UY-RV","Rivera","no",,,,,,
325597,"UY-0008","small_airport","Ricardo Raver Airport",-34.312485,-57.041631,92,"SA","UY","UY-SJ","Ecilda Paullier","no",,,,,,
325599,"UY-0009","small_airport","Aeroclub Guichón Airfield",-32.346251,-57.170861,276,"SA","UY","UY-PA","Guichón","no",,,,,,
325603,"UY-0010","small_airport","Saman Lascano Airport",-33.755113,-54.148823,163,"SA","UY","UY-RO","Lascano","no",,,,,,
325604,"UY-0011","small_airport","La Media Luna Airport",-30.4053,-57.2756,255,"SA","UY","UY-AR","Yucutujá","no",,,,,,
325903,"UY-0012","heliport","Carmelo Park Hyatt Heliport",-33.95582,-58.335986,,"SA","UY","UY-CO","Carmelo","no",,,,,,
326528,"UY-0013","small_airport","Florida Aviation Center",-34.08392,-56.186665,188,"SA","UY","UY-FD","Florida","no","SUFL",,,,,
326549,"UY-0014","small_airport","Juan B. Desalvo Airport",-33.485556,-56.890833,423,"SA","UY","UY-FS","Trinidad","no","SUTD",,,,,"Aeroclub de Flores"
348478,"UY-0015","small_airport","La Arcadia Airport",-34.18717,-58.0733,59,"SA","UY","UY-CO","Puerto de Conchillas","no",,,,,,
348479,"UY-0016","small_airport","La Rabida Airport",-34.72139,-56.61134,104,"SA","UY","UY-SJ","Costas del Tigre","no",,,"1001",,,
348480,"UY-0017","small_airport","Kiyú Airport",-34.66828,-56.71273,75,"SA","UY","UY-SJ","Kiyú","no",,,,,,
348481,"UY-0018","small_airport","La Horqueta Airport",-34.56547,-56.72975,144,"SA","UY","UY-SJ","Puntas de Valdez","no",,,,,,
348482,"UY-0019","small_airport","Wings of Freedom Airport",-34.76568,-55.48423,66,"SA","UY","UY-CA","Cuchilla Alta","no",,,,,,
348483,"UY-0020","small_airport","Cumbres de Carrasco Airport",-34.76896,-55.95315,83,"SA","UY","UY-CA","Ciudad de la Costa","no",,,,,,
348484,"UY-0021","small_airport","La Rinconada Airport",-34.66773,-54.30602,66,"SA","UY","UY-RO","La Paloma","no",,,,,,
349347,"UY-0022","small_airport","Nueva Helvecia Airport",-34.244003,-57.205465,135,"SA","UY","UY-CO","Nueva Helvecia","no",,,,,,
513760,"UY-0023","small_airport","Los Alamos Airport",-31.804875,-54.264035,558,"SA","UY","UY-CL","Aceguá","no",,,,,,
517333,"UY-0024","small_airport","OTA Agricultural Airport",-33.217597,-54.330647,184,"SA","UY","UY-TT","Treinta y Tres","no",,,"1109",,,
517338,"UY-0025","heliport","Atchugarry Foundation Heliport",-34.865038,-54.825127,109,"SA","UY","UY-MA","Pueblo Garzon","no",,,"1002",,,
517339,"UY-0026","small_airport","Estancia Don Tomás Airstrip",-31.661925,-54.664019,502,"SA","UY","UY-RV","Paso Hospital","no",,,"1003",,,
517340,"UY-0027","small_airport","Estancia El Monasterio Airstrip",-33.834374,-54.000696,82,"SA","UY","UY-RO","Los Ajos","no",,,"1004",,,
41688,"UZ-0001","closed","Aim Southeast Airport",40.753399,72.752296,2240,"AS","UZ","UZ-AN","Kurgantepa","no",,,,,,
41689,"UZ-0002","closed","Ak Kurgan Airport",40.86287,69.029046,969,"AS","UZ","UZ-TO","Ak Kurgan","no",,,,,,
26418,"UZ-0003","closed","Beleuli North Airport",44.054254,57.54776,413,"AS","UZ","UZ-QR","Jasliq","no",,,,,,"Zhaslyk Airport, Аэропорт Белеули Северный, Аэропорт Жаслык, UT1O"
41691,"UZ-0004","closed","Andizhan Northeast Airport",40.887563,72.406724,1585,"AS","UZ","UZ-AN","Andizhan","no",,,,,,
41692,"UZ-0005","closed","Balykchi Southwest Airport",40.827202,71.767998,1344,"AS","UZ","UZ-AN","Saryksu","no",,,,,,
41693,"UZ-0006","small_airport","Besh Kotan Airport",37.493271,66.978463,1063,"AS","UZ","UZ-SU","Besh Kotan","no",,,,,,
41694,"UZ-0007","closed","Charkhin Airport",39.6665,66.7705,2200,"AS","UZ","UZ-SA","Charkhin","no",,,,,,
41695,"UZ-0008","closed","Chartak Airport",40.949405,69.043633,999,"AS","UZ","UZ-TO","Chartak","no",,,,,,
41696,"UZ-0009","small_airport","Chinaz Highway Airstrip",40.97949981689453,68.79219818115234,923,"AS","UZ","UZ-TO","Chinaz","no",,,,,,
41697,"UZ-0010","closed","Dustlik North Airport",40.549809,68.08371,879,"AS","UZ","UZ-JI","Dustlik","no",,,,,,
41698,"UZ-0011","closed","Dutyr Airport",40.372501,71.370499,1473,"AS","UZ","UZ-FA","Rishtan","no",,,,,,
41699,"UZ-0012","small_airport","Kunkhodzha Airport",43.118801,58.3736,300,"AS","UZ","UZ-QR","Kunkhodzha","no",,,,,,"Dzhangabirlyk West"
41700,"UZ-0013","small_airport","Dzhar-Tepe Airport",39.16740036010742,66.7145004272461,2022,"AS","UZ","UZ-QA","Dzhar-Tepe","no",,,,,,
41701,"UZ-0014","closed","Fergana Southwest Airport",40.309101,71.7145,2327,"AS","UZ","UZ-FA","Fergana","no",,,,,,
41702,"UZ-0015","closed","Galyabita East Airport",38.419701,68.101097,1940,"AS","UZ","UZ-SU","Galyabita","no",,,,,,
41703,"UZ-0016","closed","Guzar Airport",38.634701,66.272797,1679,"AS","UZ","UZ-QA","Guzar","no",,,,,,
41704,"UZ-0017","closed","Atakent Airport",40.874993,68.460041,852,"AS","UZ","UZ-JI","Atakent","no",,,,,,
41705,"UZ-0018","closed","Ilich North Airport",40.939201,68.520203,835,"AS","UZ","UZ-JI","Ilich","no",,,,,,
41706,"UZ-0019","small_airport","Imeni Kirova Airport",40.633514,68.617562,875,"AS","UZ","UZ-SI","Imeni Kirova","no",,,,,,
41707,"UZ-0020","small_airport","Aranchi Airfield",41.026817,69.199536,1132,"AS","UZ","UZ-TO","Aranchi","no",,,,,,"Angren, Kalinovka"
41708,"UZ-0021","small_airport","Kamashi Airport",38.80440139770508,66.52960205078125,1780,"AS","UZ","UZ-QA","Kamashi","no",,,,,,
41709,"UZ-0022","small_airport","Kara Kalpak Airport",40.80339813232422,71.18920135498047,1229,"AS","UZ","UZ-NG","Kara Kalpak","no",,,,,,
41710,"UZ-0023","small_airport","Kayki Airport",41.078374,72.028289,1570,"AS","UZ","UZ-NG","Kayki","no",,,,,,
41711,"UZ-0024","heliport","Dehqonobod Heliport",38.343389,66.447908,,"AS","UZ","UZ-QA","Dehqonobod","no",,,,,,
41712,"UZ-0025","small_airport","Kokand Southeast Airport",40.377905,71.093859,1890,"AS","UZ","UZ-FA","Kokand","no",,,,,,
41713,"UZ-0026","closed","Qo'shrabot Airport",39.766998,64.312103,715,"AS","UZ","UZ-BU","Chor Bakr","no",,,,,,"Kosh Rabat"
41714,"UZ-0027","closed","Kumushkent Airport",39.807999,66.844299,2025,"AS","UZ","UZ-SA","Kumushkent","no",,,,,,
41715,"UZ-0028","small_airport","Kuva Southeast Airport",40.483441,72.280825,1973,"AS","UZ","UZ-AN","Markhamat","no",,,,,,"AG3808, FR38715"
41716,"UZ-0029","small_airport","Kuva West Airport",40.504785,71.902458,1591,"AS","UZ","UZ-FA","Ramadan","no",,,,,,
41717,"UZ-0030","small_airport","Muglan Airport",38.901798248291016,65.39669799804688,1050,"AS","UZ","UZ-QA","Muglan","no",,,,,,
41718,"UZ-0031","small_airport","Muruntau Southeast Airport",41.47116470336914,64.66607666015625,1340,"AS","UZ","UZ-NW","Muruntau","no",,,,,,
41719,"UZ-0032","small_airport","Namangan Northeast Airport",41.044891,71.786989,1591,"AS","UZ","UZ-NG","Namangan","no",,,,,,
41720,"UZ-0033","small_airport","Naubag Airport",37.65290069580078,66.97380065917969,1264,"AS","UZ","UZ-SU","Akkurgan","no",,,,,,
41721,"UZ-0034","small_airport","Nishan Airport",38.58919906616211,65.60970306396484,1165,"AS","UZ","UZ-QA","Nishan","no",,,,,,
41722,"UZ-0035","small_airport","Nukus South Airport",42.36360168457031,59.516998291015625,240,"AS","UZ","UZ-QR","Nukus","no",,,,,,
41723,"UZ-0036","closed","Obi Kiik Airport",38.249298,67.721703,2213,"AS","UZ","UZ-SU","Khodzhi Sagat","no",,,,,,
41724,"UZ-0037","small_airport","Ostrov Vozrozhdeniya Airport",45.159148,59.301882,232,"AS","UZ","UZ-QR","Kantubek","no",,,,,,
41725,"UZ-0038","closed","Ostrov Vozrozhdeniya Southwest Airport",45.090401,59.222099,194,"AS","UZ","UZ-QR","Kantubek","no",,,,,,
41726,"UZ-0039","closed","Pap Airport",40.888599,71.091301,1516,"AS","UZ","UZ-NG","Khalkabad","no",,,,,,
41727,"UZ-0040","closed","Payark Airport",39.937801361083984,66.8666000366211,1990,"AS","UZ","UZ-SA","Payark","no",,,,,,
41728,"UZ-0041","closed","Saybui Airport",40.636002,71.700699,1391,"AS","UZ","UZ-FA","Saybui","no",,,,,,"Soybuyi"
41729,"UZ-0042","small_airport","Shirabad Northeast Airport",37.690399169921875,67.05039978027344,1313,"AS","UZ","UZ-SU","Shirabad","no",,,,,,
41730,"UZ-0043","small_airport","Shur Ob East Airport",37.39509963989258,67.03990173339844,936,"AS","UZ","UZ-SU","Shur Ob","no",,,,,,
41731,"UZ-0044","closed","Shurchi North Airport",38.030998,67.792198,1483,"AS","UZ","UZ-SU","Shurchi","no",,,,,,
41732,"UZ-0045","closed","Soldatskiy Southeast Airport",40.789132,68.977414,960,"AS","UZ","UZ-TO","Soldatskiy","no",,,,,,
41733,"UZ-0046","small_airport","Statsiya Yakkabag Airport",38.975366,66.726805,1970,"AS","UZ","UZ-QA","Yakkabag","no",,,,,,
41734,"UZ-0047","small_airport","Syrdarya Airport",40.809101,68.687698,858,"AS","UZ","UZ-SI","Syrdarya","no",,,,,,
41735,"UZ-0048","small_airport","Syrdarya Highway Southwest Airstrip",40.772499,68.563599,864,"AS","UZ","UZ-JI","Syrdaya","no",,,,,,
41736,"UZ-0049","closed","Tallimarjon Airport",38.317592,65.565767,1257,"AS","UZ","UZ-QA","Tallimarjon","no",,,,,,
41737,"UZ-0050","closed","Tardzhilga Airport",39.248299,66.266098,1616,"AS","UZ","UZ-QA","Tardzhilga","no",,,,,,
41738,"UZ-0051","small_airport","Tashkent Angor Airport",37.464258,67.078743,1041,"AS","UZ","UZ-SU","Tashkent","no",,,,,,
41739,"UZ-0052","closed","Termez East Airport",37.2808,67.365501,1024,"AS","UZ","UZ-SU","Termez","no",,,,,,
41740,"UZ-0053","closed","Toytepa Airport",41.0755,69.345123,1265,"AS","UZ","UZ-TO","Nurafshon","no",,,,,,
41741,"UZ-0054","small_airport","Uchkurgan Southeast Airport",41.046854,72.116494,1562,"AS","UZ","UZ-NG","Uchkurgan","no",,,,,,
41742,"UZ-0055","closed","Udurgi Airport",39.726809,64.390273,718,"AS","UZ","UZ-BU","Udurgi","no",,,,,,
41743,"UZ-0056","small_airport","Uychi Southeast Airport",41.00979995727539,71.94869995117188,1440,"AS","UZ","UZ-NG","Uychi","no",,,,,,
41744,"UZ-0057","closed","Yangi-Kent Airport",38.688099,66.0868,1510,"AS","UZ","UZ-QA","Yangi-Kent","no",,,,,,
41745,"UZ-0058","closed","Yaypan Northeast Airport",40.383145,70.926544,1790,"AS","UZ","UZ-FA","Yaypan","no",,,,,,"Яыпан, Yaydan"
41746,"UZ-0059","closed","Zar Chob Airport",38.515999,67.846603,2530,"AS","UZ","UZ-SU","Zar Chob","no",,,,,,
41747,"UZ-0060","small_airport","Alhi Airport",40.93299,69.13819,1091,"AS","UZ","UZ-TO","Alhi","no",,,,,,
41748,"UZ-0061","small_airport","Aradzhi Airport",41.50798416137695,60.42179870605469,311,"AS","UZ","UZ-XO","Aradzhi","no",,,,,,
41749,"UZ-0062","closed","Aravan Northeast Airport",40.580502,72.3536,1857,"AS","UZ","UZ-AN","Shorkishlak","no",,,,,,
41750,"UZ-0063","closed","Bakht Southeast Airport",40.706402,68.688797,864,"AS","UZ","UZ-SI","Bakht","no",,,,,,
41751,"UZ-0064","closed","Bayaut Pervyy West Airport",40.425999,68.967102,936,"AS","UZ","UZ-SI","Bayaut Pervyy","no",,,,,,
41752,"UZ-0065","small_airport","Beruni Airport",41.68532180786133,60.71579360961914,318,"AS","UZ","UZ-QR","Beruni","no",,,,,,
41753,"UZ-0066","small_airport","Chambel Airport",40.023572,67.143373,2198,"AS","UZ","UZ-JI","Khatcha","no",,,,,,
41754,"UZ-0067","closed","Chim Airport",38.8302,66.262497,1480,"AS","UZ","UZ-QA","Chim","no",,,,,,
41755,"UZ-0068","closed","Chimkurgan Airport",40.3797,67.664101,925,"AS","UZ","UZ-JI","Chimkurgan","no",,,,,,
41756,"UZ-0069","closed","Chimkurgan Northwest Airport",40.4104,67.784203,890,"AS","UZ","UZ-JI","Chimkurgan","no",,,,,,
41757,"UZ-0070","closed","Daul Airport",39.743599,66.7239,2082,"AS","UZ","UZ-SA","Daul","no",,,,,,
41758,"UZ-0071","closed","Denau Airport",38.248901,67.927803,1637,"AS","UZ","UZ-SU","Denau","no",,,,,,
41759,"UZ-0072","closed","Denau Southwest Airport",38.205843,67.878004,1690,"AS","UZ","UZ-SU","Denau","no",,,,,,
41760,"UZ-0073","closed","Dimitrovskoye Airport",40.297217,69.04903,997,"AS","UZ","UZ-SI","Dimitrovskoye","no",,,,,,
41761,"UZ-0074","closed","Dustlik East Airport",40.468533,68.13723,900,"AS","UZ","UZ-JI","Dustlik","no",,,,,,
41762,"UZ-0075","closed","Dustlik Northeast Airport",40.477516,68.088692,900,"AS","UZ","UZ-JI","Dustlik","no",,,,,,
41763,"UZ-0076","closed","Dustlik Southeast Airport",40.391499,68.033203,941,"AS","UZ","UZ-JI","Dustlik","no",,,,,,
41764,"UZ-0077","small_airport","Dzharkurgan East Airport",37.50899887084961,67.47229766845703,1138,"AS","UZ","UZ-SU","Dzharkurgan","no",,,,,,
41765,"UZ-0078","closed","Faizabad Airport",38.744911,65.780071,1238,"AS","UZ","UZ-QA","Faizabad","no",,,,,,
41766,"UZ-0079","small_airport","Gilyambor Airport",37.40700149536133,67.18370056152344,1024,"AS","UZ","UZ-SU","Gilyambor","no",,,,,,
41767,"UZ-0080","closed","Golodnaya Step Southeast Airport",40.415798,68.414902,916,"AS","UZ","UZ-SI","Golodnaya","no",,,,,,
41768,"UZ-0081","small_airport","Gulistan North Airport",40.51276,68.798999,893,"AS","UZ","UZ-SI","Gulistan","no",,,,,,
41769,"UZ-0082","closed","Imeni Chkalova Airport",40.553902,68.9216,898,"AS","UZ","UZ-SI","Imeni Chkalova","no",,,,,,
41770,"UZ-0083","closed","Irdzharskaya Northwest Airport",40.737,67.961998,830,"AS","UZ","UZ-JI","Irdzharskaya","no",,,,,,
41771,"UZ-0084","closed","Irdzharskaya West Airport",40.679401,67.998398,846,"AS","UZ","UZ-JI","Irdzharskaya","no",,,,,,
41772,"UZ-0085","closed","Isat Airport",38.948502,66.5466,1742,"AS","UZ","UZ-QA","Isat","no",,,,,,
41773,"UZ-0086","closed","Isbaskent Airport",41.009102,72.412102,1821,"AS","UZ","UZ-AN","Kochkor-ata","no",,,,,,
41774,"UZ-0087","closed","Ishbulak North Airport",39.102901,66.616096,1840,"AS","UZ","UZ-QA","Nushkent","no",,,,,,
41775,"UZ-0088","closed","Kairma Airport",39.741823,66.574575,2004,"AS","UZ","UZ-SA","Mevali","no",,,,,,
41776,"UZ-0089","closed","Karakoy Southeast Airport",40.771599,68.193298,860,"AS","UZ","UZ-JI","Karakoy","no",,,,,,
41777,"UZ-0090","closed","Karadarya East Airport",40.014198,66.292198,1563,"AS","UZ","UZ-SA","Karadarya","no",,,,,,
41778,"UZ-0091","closed","Karakoy Airport",40.9072,68.210999,859,"AS","UZ","UZ-JI","Karakoy","no",,,,,,
41779,"UZ-0092","closed","Karakoy Southwest Airport",40.816101,68.1604,843,"AS","UZ","UZ-JI","Karakoy","no",,,,,,
41780,"UZ-0093","closed","Qorako'l Airport",39.5131,63.8592,658,"AS","UZ","UZ-BU","Qorako'l","no",,,,,,"Karakul"
41781,"UZ-0094","closed","Karshi East Airport",38.867298,65.841499,1258,"AS","UZ","UZ-QA","Karshi","no",,,,,,
41782,"UZ-0095","small_airport","Karyz Airport",39.01860046386719,66.5188980102539,1674,"AS","UZ","UZ-QA","Ayman","no",,,,,,
41783,"UZ-0096","small_airport","Kasan Southwest Airport",39.02119827270508,65.53369903564453,1113,"AS","UZ","UZ-QA","Kasan","no",,,,,,
41784,"UZ-0097","closed","Kattakurgan East Airport",39.909,66.305397,1730,"AS","UZ","UZ-SA","Kattakurgan","no",,,,,,
41785,"UZ-0098","closed","Kattaming Airport",39.940601,66.094704,1454,"AS","UZ","UZ-SA","Kattaming","no",,,,,,
41786,"UZ-0099","closed","Kazakly Baudark Airport",38.985699,65.823097,1283,"AS","UZ","UZ-QA","Kazakly Baudark","no",,,,,,
41787,"UZ-0100","closed","Khatyrchi Northwest Airport",40.053001,65.932404,1372,"AS","UZ","UZ-SA","Khatyrchi","no",,,,,,
41788,"UZ-0101","small_airport","Khavast Airport",40.199849,68.853511,1230,"AS","UZ","UZ-SI","Kahvast","no",,,,,,
41789,"UZ-0102","closed","Kilab Northwest Airport",39.160702,66.854599,2135,"AS","UZ","UZ-QA","Kilab","no",,,,,,
41790,"UZ-0103","closed","Kilab Southeast Airport",39.093096,66.916695,2227,"AS","UZ","UZ-QA","Kilab","no",,,,,,
41791,"UZ-0104","closed","Kishiseit East Airport",40.5611,67.829597,840,"AS","UZ","UZ-JI","Kishiseit","no",,,,,,
41792,"UZ-0105","closed","Kishiseit Northeast Airport",40.581902,67.793098,840,"AS","UZ","UZ-JI","Kishiseit","no",,,,,,
41793,"UZ-0106","closed","Kodzhar Southwest Airport",38.806198,65.569702,1127,"AS","UZ","UZ-QA","Chodshar","no",,,,,,
41795,"UZ-0107","closed","Kokand North Airport",40.659401,70.859398,1224,"AS","UZ","UZ-FA","Kokand","no",,,,,,
41796,"UZ-0108","closed","Kolodets Sari Bel West Airport",40.3088,67.8507,991,"AS","UZ","UZ-JI","Kolodets Sari","no",,,,,,
41797,"UZ-0109","closed","Kukaral Sedmoy Airport",40.652401,69.197197,1039,"AS","UZ","UZ-TO","Kukaral","no",,,,,,
41798,"UZ-0110","closed","Quvvacha Airport",39.498299,63.711498,630,"AS","UZ","UZ-BU","Quvvacha","no",,,,,,"Kuvacha"
41799,"UZ-0111","closed","Kuvasay North Airport",40.379501,71.976097,2196,"AS","UZ","UZ-FA","Ualik","no",,,,,,
41800,"UZ-0112","small_airport","Malekskaya Airport",40.709064,68.581698,865,"AS","UZ","UZ-SI","Malekskaya","no",,,,,,
41801,"UZ-0113","closed","Margelan Airport",40.441502,71.6745,1593,"AS","UZ","UZ-FA","Margelan","no",,,,,,
